IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
192.168.100.150,53888,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39742,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.149,36840,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48542,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53890,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39744,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36842,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48544,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53892,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39746,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36844,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48546,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53894,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.148,39748,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.149,36846,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.147,48548,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.150,53896,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39750,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36848,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.147,48550,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53898,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39752,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36850,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48552,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53900,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39754,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36852,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48554,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53902,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39756,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36854,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48556,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53904,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.148,39758,192.168.100.3,3306,6,0,434,497,7,6,27,4294767,0,Benign
192.168.100.149,36856,192.168.100.3,3306,6,0,434,497,7,6,27,4294767,0,Benign
192.168.100.147,48558,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.150,53906,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39760,192.168.100.3,3306,6,0,434,497,7,6,27,4294767,0,Benign
192.168.100.149,36858,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48560,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53908,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39762,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36860,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48562,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53910,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39764,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36862,192.168.100.3,3306,6,0,434,497,7,6,27,4294767,0,Benign
192.168.100.147,48564,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53912,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.148,39766,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48566,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36864,192.168.100.3,3306,6,0,434,497,7,6,27,4294767,0,Benign
192.168.100.150,53914,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.148,39768,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.147,48568,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.149,36866,192.168.100.3,3306,6,0,434,497,7,6,27,4294767,0,Benign
192.168.100.150,53916,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39770,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.147,48570,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.149,36868,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.150,53918,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.148,39772,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48572,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36870,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53920,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39774,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48574,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.149,36872,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53922,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39776,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48576,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36874,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53924,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39778,192.168.100.3,3306,6,0,434,497,7,6,27,4294767,0,Benign
192.168.100.147,48578,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.149,36876,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.150,53926,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.148,39780,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48580,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36878,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53928,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.148,39782,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36880,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48582,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53930,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.148,39784,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36882,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48584,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53932,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39786,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36884,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48586,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53934,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39788,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.149,36886,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.147,48588,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.150,53936,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.3,3306,192.168.100.148,39790,6,0,497,434,6,7,27,4294769,0,Benign
192.168.100.149,36888,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.147,48590,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.150,53938,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39792,192.168.100.3,3306,6,0,434,497,7,6,27,4294767,0,Benign
192.168.100.149,36890,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48592,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53940,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39794,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.149,36892,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48594,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53942,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39796,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36894,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48596,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.150,53944,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39798,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.149,36896,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.147,48598,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.150,53946,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.148,39800,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.149,36898,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.147,48600,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53948,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.148,39802,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.147,48602,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36900,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53950,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39804,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48604,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36902,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53952,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39806,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36904,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48606,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.150,53954,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39808,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.149,36906,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.147,48608,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.150,53956,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.148,39810,192.168.100.3,3306,6,0,434,497,7,6,27,4294767,0,Benign
192.168.100.147,48610,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36908,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.150,53958,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39812,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.147,48612,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36910,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53960,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.148,39814,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36912,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53962,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39816,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36914,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48616,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.150,53964,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39818,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36916,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.147,48618,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.150,53966,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.148,39820,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.149,36918,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48620,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53968,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39822,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36920,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48622,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53970,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39824,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.149,36922,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48624,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53972,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39826,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36924,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48626,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53974,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39828,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36926,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.147,48628,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.150,53976,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.148,39830,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.149,36928,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48630,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53978,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39832,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36930,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.147,48632,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53980,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39834,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36932,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53982,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39836,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36934,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48636,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53984,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39838,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36936,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.147,48638,192.168.100.3,3306,6,0,434,497,7,6,27,4294767,0,Benign
192.168.100.150,53986,192.168.100.3,3306,6,0,434,497,7,6,27,4294767,0,Benign
192.168.100.148,39840,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.149,36938,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.147,48640,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53988,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.148,39842,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36940,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.147,48642,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53990,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.148,39844,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.149,36942,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.147,48644,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53992,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.148,39846,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36944,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.147,48646,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53994,192.168.100.3,3306,6,0,434,497,7,6,27,4294767,0,Benign
192.168.100.148,39848,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36946,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.147,48648,192.168.100.3,3306,6,0,434,497,7,6,27,4294767,0,Benign
192.168.100.150,53996,192.168.100.3,3306,6,0,434,497,7,6,27,4294766,0,Benign
192.168.100.148,39850,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.149,36948,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48650,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,53998,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.148,39852,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36950,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48652,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,54000,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.148,39854,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.149,36952,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48654,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,54002,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.148,39856,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36954,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48656,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,54004,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.148,39858,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48658,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.149,36956,192.168.100.3,3306,6,0,434,497,7,6,27,4294767,0,Benign
192.168.100.150,54006,192.168.100.3,3306,6,0,434,497,7,6,27,4294767,0,Benign
192.168.100.148,39860,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.149,36958,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48660,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,54008,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39862,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48662,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36960,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.3,3306,192.168.100.150,54010,6,0,497,434,6,7,27,4294769,0,Benign
192.168.100.148,39864,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48664,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36962,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.150,54012,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39866,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.3,3306,192.168.100.147,48666,6,0,497,434,6,7,27,4294769,0,Benign
192.168.100.149,36964,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,54014,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39868,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36966,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.147,48668,192.168.100.3,3306,6,0,434,497,7,6,27,4294758,0,Benign
192.168.100.150,54016,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.148,39870,192.168.100.3,3306,6,0,434,497,7,6,27,4294767,0,Benign
192.168.100.149,36968,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48670,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,54018,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39872,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36970,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48672,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,54020,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39874,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.149,36972,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.147,48674,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,54022,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39876,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.149,36974,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.147,48676,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.150,54024,192.168.100.3,3306,6,0,434,497,7,6,27,4294769,0,Benign
192.168.100.148,39878,192.168.100.3,3306,6,0,434,497,7,6,27,4294767,0,Benign
192.168.100.149,36976,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.147,48678,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.150,54026,192.168.100.3,3306,6,0,434,497,7,6,27,4294768,0,Benign
192.168.100.148,39880,192.168.100.3,3306,6,0,434,497,7,6,27,4294766,0,Benign
